Datetime,Tweet_Id,Tweet,Username,Reply_Count,Retweet_Count,Like_Count,Bank,Tweet_Clean,Sentiment,Hate_Speech,Offensive,Topic_Sport
2013-10-12 14:50:05+00:00,389040281934630913,The #StevalPUMAS... 2013 ABSA Currie Cup 1st Division Champions!!!! #GoPUMAS http://t.co/fdqlPmaUvF,BiGJAYmedia,2,3,0,absa,the absa currie cup st division champions,neutral,non-hate,non-offensive,sports_&_gaming
2022-06-01 07:45:21+00:00,1531904719970611200,"@FNBSA #LOVEFNB 
IT HELPED ME SAVE",PmMmako,0,0,0,fnb,it helped me save,positive,non-hate,non-offensive,business_&_entrepreneurs
2012-03-13 09:51:14+00:00,179504886449307648,Helpful talk by FNB for our support group in Diepsloot today at 2:30 to give them tips and tools on how to save... http://t.co/Nsgu3xCQ,TheSADAG,0,0,0,fnb,helpful talk by fnb for our support group in diepsloot today at to give them tips and tools on how to save,positive,non-hate,non-offensive,business_&_entrepreneurs
2013-12-03 15:21:42+00:00,407892406303203329,Incredibly useful ATM from FNB. #howcanwehelpyyou http://t.co/VCnyo1HPFZ,DeanOelsch,3,0,0,fnb,incredibly useful atm from fnb,positive,non-hate,non-offensive,sports_&_gaming
2015-09-02 10:26:02+00:00,639021456186281984,"@kaymo_mo hi there, are you referring to collecting a card?",Nedbank,1,0,0,nedbank,hi there are you referring to collecting a card,neutral,non-hate,non-offensive,sports_&_gaming
2022-02-16 10:16:38+00:00,1493892066266468357,@Nedbank Is there ever maybe a week that you don't have issues with your banking App. This is ridiculous,TomTomMwelase,1,0,0,nedbank,is there ever maybe a week that you dont have issues with your banking app this is ridiculous,negative,non-hate,offensive,science_&_technology
2022-07-21 15:17:13+00:00,1550137830076186624,@Sipho2060 @sa_lottery Always Fnb app 🤔 I smell pilchards,duce_lulwama,1,0,1,fnb,always fnb app i smell pilchards,negative,non-hate,non-offensive,sports_&_gaming
2012-03-01 07:30:55+00:00,175120918241226752,@MarionAdamson Thank you. We'll definitely share your compliment with Samantha and look forward to continue making things happen for you.,Nedbank,0,0,0,nedbank,thank you well definitely share your compliment with samantha and look forward to continue making things happen for you,positive,non-hate,non-offensive,daily_life
2014-01-14 17:53:41+00:00,423150946043310080,On Saturday FNB UP-Tuks1 traveled with two teams to Kroonstad in Bloem for the Clash of the Champions.,TUKS_OF_NIKS1,0,0,0,fnb,on saturday fnb uptuks traveled with two teams to kroonstad in bloem for the clash of the champions,neutral,non-hate,non-offensive,sports_&_gaming
2018-11-08 11:52:00+00:00,1060500178271195136,RT @NCGMagazine: Who is our Fantasy Golf expert @Matthew_NCG backing for glory at the Nedbank Golf Challenge? Find out here ➡️ https://t.co/FCp6yy63sz Play here ➡️ https://t.co/NrdPeBeyuO https://t.co/mbGtaJCM91,TheGolfShopCo,0,0,1,nedbank,who is our fantasy golf expert backing for glory at the nedbank golf challenge find out here play here,neutral,non-hate,non-offensive,sports_&_gaming
2015-03-02 11:03:29+00:00,572351515232509952,@zee_80258 Thank you for the feedback. Please make use of our Cash Accepting ATM's to do your deposits in the future. ^SA,AbsaSouthAfrica,1,0,0,absa,thank you for the feedback please make use of our cash accepting atm to do your deposits in the future sa,positive,non-hate,non-offensive,business_&_entrepreneurs
2020-02-28 05:23:14+00:00,1233261355567853569,"@BrianMonaheng Good morning,  we sincerely apologise for the inconvenience caused.  Fica is required to be updated at the Standard Bank branch.",StandardBankZA,0,0,0,standard_bank,good morning we sincerely apologise for the inconvenience caused fica is required to be updated at the standard bank branch,neutral,non-hate,non-offensive,business_&_entrepreneurs
2015-03-02 10:31:31+00:00,572343471249485824,"@Mbxso ooh, what’s going on?",Nedbank,1,0,0,nedbank,ooh whats going on,neutral,non-hate,non-offensive,daily_life
2016-09-10 07:15:39+00:00,774506607522746368,"This MDC same as that Nedbank team is useless initiative, you can't say you looking after development but focusing on people above 18 years",Siyanda_Nino,0,0,0,nedbank,this mdc same as that nedbank team is useless initiative you cant say you looking after development but focusing on people above years,negative,non-hate,non-offensive,business_&_entrepreneurs
2015-02-09 06:32:35+00:00,564673195878649856,I miss @fnb! @absa is jus so useless! Will take u freaking 45min if u persistent jus 2 recharge online!! Sum1 can die busy trying 2 recharge,tumzaizo,1,0,0,fnb,i miss is jus so useless will take u freaking min if u persistent jus recharge online sum can die busy trying recharge,negative,non-hate,offensive,daily_life
2011-04-13 14:59:26+00:00,58182511427198976,"Benni is no longer in 18 area ,hopefully he can loose weight and show us that his still got it in the ABSA Premiership...I see a return",Gatee10,0,0,0,absa,benni is no longer in area hopefully he can loose weight and show us that his still got it in the absa premiershipi see a return,positive,non-hate,non-offensive,sports_&_gaming
2012-04-26 05:17:02+00:00,195380945703010304,Lmao!! Let's hope that's what ul be doing one day RT @Just_Khita: @Sphinxie_Fee Lol! Ehya monna...I stole cars and robbed ABSA,Sphinxie_Fee,0,0,0,absa,lmao let hope that what ul be doing one day lol ehya monnai stole cars and robbed absa,negative,non-hate,non-offensive,daily_life
2021-12-06 07:49:37+00:00,1467763140767227908,"@FNBSA Ewallet is an amazing option by @FNBSA . It has that great feature of changing your pin and creating a new one if u feel it's not safe. Ewallet has been convenient when I found myself without my wallet in town without bus fare. 
#LoveFNB",QueenLorraine01,0,0,0,fnb,ewallet is an amazing option by it has that great feature of changing your pin and creating a new one if u feel it not safe ewallet has been convenient when i found myself without my wallet in town without bus fare,positive,non-hate,non-offensive,business_&_entrepreneurs
2016-09-20 11:01:42+00:00,778187373284888577,@sa_lottery doesnt FNB deposit the winnings ? as they normally say winnings will be deposited after 3 working days.,Khumza_,3,0,1,fnb,doesnt fnb deposit the winnings as they normally say winnings will be deposited after working days,neutral,non-hate,non-offensive,sports_&_gaming
2014-12-23 08:21:07+00:00,547305891662680065,@Absa Hi guys. I am urgently trying to get hold of someone to assist with Guarantees payout. Could you possibly assist?,JarrodLane,3,0,0,absa,hi guys i am urgently trying to get hold of someone to assist with guarantees payout could you possibly assist,neutral,non-hate,non-offensive,business_&_entrepreneurs
2013-06-04 12:30:18+00:00,341894681103306753,"@RbjacobsI will just have to go to the FNB branch on weekend. I am joining team, So what will be the cheapest account for ordinary workers?",Jay_Langa,0,0,0,fnb,will just have to go to the fnb branch on weekend i am joining team so what will be the cheapest account for ordinary workers,neutral,non-hate,non-offensive,business_&_entrepreneurs
2021-04-07 12:47:44+00:00,1379777912644206594,"@Thandiwear @AbsaSouthAfrica I hope it is 🕯🕯🕯

#WeDoMoreWednesdays
#ICanWithAbsa",Nolwazii_K,0,0,0,absa,i hope it is,positive,non-hate,non-offensive,daily_life
2014-06-10 14:17:35+00:00,476367577602867200,"Thank u ""@Nedbank: @Ms_Baartjies this will take a maximum of 3 working days to reflect.""",Ms_Baartjies,0,0,0,nedbank,thank u this will take a maximum of working days to reflect,neutral,non-hate,non-offensive,daily_life
2019-05-03 14:49:02+00:00,1124324996346781696,Found this on the pavement outside Standard Bank Rosebank #lifebehindbars #johannesburg #cycling #cyclinglife https://t.co/euDZ9B6g3a,vistyno,0,0,2,standard_bank,found this on the pavement outside standard bank rosebank,neutral,non-hate,non-offensive,daily_life
2022-06-15 05:52:30+00:00,1536949752125870081,"@AbsaSouthAfrica #wedomorewednesdays 
#ICanWithAbsa 
I will celebrate with my family and friends and having a meal and watching Sarafina on 3pm live on sabc and we will have a great time.",Samukel12212528,0,0,0,absa,i will celebrate with my family and friends and having a meal and watching sarafina on pm live on sabc and we will have a great time,positive,non-hate,non-offensive,daily_life
2012-04-08 21:09:44+00:00,189097720655515650,"CapitecBank is going places, f*ck what you heard. If u bank for the ""name"" then u got more issues than you thought. Small bank, BIG changes",NthabeeC,0,0,0,capitec,capitecbank is going places fck what you heard if u bank for the name then u got more issues than you thought small bank big changes,negative,non-hate,offensive,business_&_entrepreneurs
2017-09-25 07:41:45+00:00,912220565469110272,@Nedbank When am I gonna get a call from yo team concerning ma request?,GarafuIsaac,1,0,2,nedbank,when am i gonna get a call from yo team concerning ma request,negative,non-hate,non-offensive,business_&_entrepreneurs
2014-04-01 11:38:07+00:00,450960295310405633,"@RomanCabanac Hi Roman, we are working around the clock to resolve the situation.",AbsaSouthAfrica,0,0,0,absa,hi roman we are working around the clock to resolve the situation,neutral,non-hate,non-offensive,daily_life
2011-11-30 10:55:51+00:00,141832809718362112,"On the way to #SunCity for the #NGC - Nedbank Golf Challenge.  Enjoy the rest of the week peeps. Lots of work, fun & drinking ahead. :)",erichgrutzie,1,0,0,nedbank,on the way to for the nedbank golf challenge enjoy the rest of the week peeps lots of work fun drinking ahead,positive,non-hate,non-offensive,sports_&_gaming
2022-04-08 10:17:52+00:00,1512374156301586432,"@AbsaSouthAfrica #AbsaSmallBizFriday @AbsaSouthAfrica 
Respect and eager to learn 🤝",Nomagolide2,0,0,0,absa,respect and eager to learn,positive,non-hate,non-offensive,daily_life
2022-10-06 18:57:04+00:00,1578097022690902016,"Absa is #hiring a Specialist Product Engineer - Python in Sandton, Johannesburg. Follow link to apply.  https://t.co/0YWnaeRwHA #jobs",joblify_app,0,1,1,absa,absa is a specialist product engineer python in sandton johannesburg follow link to apply,neutral,non-hate,non-offensive,business_&_entrepreneurs
2011-04-23 11:36:13+00:00,61755250557730816,Incompetent agents RT @Tendaijoe: Standard Bank has some damage control to do ASAP,Loyiso,0,0,0,standard_bank,incompetent agents standard bank has some damage control to do asap,negative,non-hate,non-offensive,business_&_entrepreneurs
2022-09-28 10:25:44+00:00,1575069238905122816,"@Nedbank The milk bar Khayelitsha
#togetherbekelebeke",kgomo_katli,0,0,0,nedbank,the milk bar khayelitsha,neutral,non-hate,non-offensive,daily_life
2011-10-03 10:48:23+00:00,120812435501363200,@1ka Please drop me a line with regards the #FNB ads. Our Marketing Team will contact you & furnish you with all the info U want. Thanks :),Rb__sa,0,0,0,fnb,please drop me a line with regards the ads our marketing team will contact you furnish you with all the info u want thanks,neutral,non-hate,non-offensive,business_&_entrepreneurs
2012-09-28 18:55:01+00:00,251756920019492864,@Rbjacobs FNB is already 28hrs past the deadline! We can push it to 16h00 on Monday - no later.,TopEditorInt,1,0,0,fnb,fnb is already hrs past the deadline we can push it to h on monday no later,neutral,non-hate,non-offensive,pop_culture
2021-02-17 09:23:55+00:00,1361969618554920960,@BlackJe39881271 @SithaleKgaogelo For Standard Bank it's Caltex if you have UCount,HThandoh,0,0,2,standard_bank,for standard bank it caltex if you have ucount,neutral,non-hate,non-offensive,business_&_entrepreneurs
2015-07-06 07:13:26+00:00,617954492227678208,"@SexySialee @i_am_kera tell us what happened, perhaps we can assist.",Nedbank,0,0,0,nedbank,tell us what happened perhaps we can assist,neutral,non-hate,non-offensive,daily_life
2016-05-06 10:07:30+00:00,728526595745566725,#FITFRIDAY MOTIVATION - Focus on what you want and don't ever give up! #J10krun @947 @FNBSA @PUMASouthAfrica https://t.co/ntzzEhcGxH,joburg10k,0,1,2,fnb,motivation focus on what you want and dont ever give up,positive,non-hate,non-offensive,daily_life
2012-12-13 07:11:12+00:00,279121274431754240,today will install the new Capitec credit card machines. Looking forward to tell FNB where they can stick theirs.They robbed me for  2 years,Massimos_hb,0,1,0,capitec,today will install the new capitec credit card machines looking forward to tell fnb where they can stick theirsthey robbed me for years,negative,non-hate,non-offensive,business_&_entrepreneurs
2017-02-09 10:41:29+00:00,829641362828095488,"#PartyLikeAMillionaire 🔥🔥💰
Lounge booking R500 for 6-10 guests
FNB universal concerts, acc no 62500743340 branch 250655 , ref name &amp; surname https://t.co/dSRvsSzZBD",rhu_soyani,0,3,1,fnb,lounge booking r for guests fnb universal concerts acc no branch ref name amp surname,neutral,non-hate,non-offensive,pop_culture
2021-04-30 16:15:35+00:00,1388165141250908165,What's going on with standard bank????,isnotfeverish,3,0,3,standard_bank,what going on with standard bank,negative,non-hate,non-offensive,business_&_entrepreneurs
2016-10-29 02:34:10+00:00,792192774304968704,Waaard chili is on fleek. https://t.co/8OjDDdj4ME,IZ_FNB,0,0,0,fnb,waaard chili is on fleek,positive,non-hate,non-offensive,daily_life
2015-02-11 11:43:07+00:00,565476117369614336,Smack down for Absa in Joburg High Court http://t.co/1mJUXxsp1O,Rallyroundme,0,0,0,absa,smack down for absa in joburg high court,neutral,non-hate,non-offensive,sports_&_gaming
2017-10-04 08:50:48+00:00,915499430438211584,@futhie_n @8405_Lebza @ntsikimazwai @FNBSA Couldn't agree more! Some of us have been loyal customers for 40 years and they refuse to genuinely help us! #FNBHeist,FNBHeist_Victim,0,1,1,fnb,couldnt agree more some of us have been loyal customers for years and they refuse to genuinely help us,negative,non-hate,non-offensive,business_&_entrepreneurs
2017-09-20 12:38:21+00:00,910483267559809024,[NOW] why you need to stress test the business before you incubate with @AshrafGarda @FNBSA #AfternoonTalk #sabcnews #MoneyMakers,SAfmRadio,0,5,1,fnb,now why you need to stress test the business before you incubate with,neutral,non-hate,non-offensive,business_&_entrepreneurs
2021-09-28 10:22:36+00:00,1442796877724983296,@smith_tshepi Thank you for the feedback :) Glad you're back online.,Nedbank,0,0,0,nedbank,thank you for the feedback glad youre back online,positive,non-hate,non-offensive,daily_life
2013-02-11 17:58:17+00:00,301027389599789057,"For every goal scored in the #
NedbankCup this season, Nedbank
will donate R8000 to a school. Ke
Yona. #PSL",JusticeShai,0,0,0,nedbank,for every goal scored in the nedbankcup this season nedbank will donate r to a school ke yona,neutral,non-hate,non-offensive,sports_&_gaming
2018-08-31 07:29:25+00:00,1035429333849055233,"@lekhu_jones Apologies for the technical glitch and inconvenience, it is being investigated with high priority.",Nedbank,0,0,0,nedbank,apologies for the technical glitch and inconvenience it is being investigated with high priority,neutral,non-hate,non-offensive,science_&_technology
2017-02-22 15:07:44+00:00,834419410416836608,"@_everythingty This is your latest key update from the Budget Speech. To stop receiving updates, reply with #OptOut https://t.co/mOCgfVAAHE",FNBSA,0,0,0,fnb,this is your latest key update from the budget speech to stop receiving updates reply with,neutral,non-hate,non-offensive,business_&_entrepreneurs
2014-04-09 17:54:59+00:00,453954241376559104,@AliciaPillay56 this tweet takes me back to FNB stadium last saturday. Its definelty no longer short sleeve season when going to games.,That_Tholakele,0,0,0,fnb,this tweet takes me back to fnb stadium last saturday its definelty no longer short sleeve season when going to games,neutral,non-hate,non-offensive,sports_&_gaming
2014-09-02 11:46:03+00:00,506770022245859328,Is Standard Bank being shit again?,ShellsPemBroke,4,0,0,standard_bank,is standard bank being shit again,negative,non-hate,offensive,business_&_entrepreneurs
2021-09-14 04:12:56+00:00,1437630417876697089,@Nedbank I have a weekly and monthly budget that I use #TakeMoneySeriously,NtukRSA,0,0,1,nedbank,i have a weekly and monthly budget that i use,neutral,non-hate,non-offensive,daily_life
2021-02-17 06:24:25+00:00,1361924442859913217,@AbsaSouthAfrica You could qualify for up to 100% finance on your home  with an Absa Home Loan. #WeDoMoreWednesdays,Mbalee__Omuhle,0,0,0,absa,you could qualify for up to finance on your home with an absa home loan,neutral,non-hate,non-offensive,business_&_entrepreneurs
2020-01-18 10:01:53+00:00,1218473576401117189,"*checks phone*

FNB: YOUR TRANSACTION ON CARD xxxxx HAS BEEN DECLINED https://t.co/iwQLlctjdD",angeloclouw,0,0,1,fnb,checks phone fnb your transaction on card xxxxx has been declined,negative,non-hate,non-offensive,business_&_entrepreneurs
2015-10-31 19:28:10+00:00,660538772962979841,With my whoe @ Fnb Soccer City Soweto Derby https://t.co/vQufd3GEoJ,PrinceMoeng,0,0,0,fnb,with my whoe fnb soccer city soweto derby,neutral,non-hate,non-offensive,sports_&_gaming
2014-11-29 01:17:25+00:00,538501952452452352,"Davin Price punches in from 3 for Jones. Wade Carr kick. 8:39/2, Jones up on Mays 20-12 #fnb",RonSeibel,0,4,1,fnb,davin price punches in from for jones wade carr kick jones up on mays,neutral,non-hate,non-offensive,sports_&_gaming
2014-10-25 02:42:45+00:00,525839852672012291,Just humiliating when you are in the FnB line but you sure hell pronounce Filet Mignon wrongly.,faiqsrahim,0,0,0,fnb,just humiliating when you are in the fnb line but you sure hell pronounce filet mignon wrongly,negative,non-hate,offensive,daily_life
2013-03-25 09:07:58+00:00,316114223728037888,"Lol RT""@DOGG_DBN: Expecting a Payment n u get a sms from FNB n u get exited till u read ""Miss Mangali just swiped her card &amp; won R10000...""""",Mabhutiii,0,0,0,fnb,lol expecting a payment n u get a sms from fnb n u get exited till u read miss mangali just swiped her card amp won r,neutral,non-hate,non-offensive,sports_&_gaming
2015-04-24 11:44:45+00:00,591568456652349440,I vote for @black_motion in the @FNBSA #FNBGoldenCircle poll. http://t.co/VSOVfBHYlB .,MonyisiSA,0,0,0,fnb,i vote for in the poll,neutral,non-hate,non-offensive,pop_culture
2022-03-25 12:53:16+00:00,1507339837057257488,@AbsaSouthAfrica I used it and purchased me some clothing #AbsaSmallBizFriday 🤎💥💜,Freeman49123275,0,0,0,absa,i used it and purchased me some clothing,neutral,non-hate,non-offensive,daily_life
2011-08-13 11:15:32+00:00,102337486524657665,This GOLD chip card is pretty shame but #FNB where is my money?!,Tumee_3006,0,0,0,fnb,this gold chip card is pretty shame but where is my money,negative,non-hate,non-offensive,sports_&_gaming
2019-08-04 15:50:59+00:00,1158042656011931648,"@NollyT_dimba Hi Nothando, we are saddened to hear about this experience :( Kindly send us a Direct Message with your ID and contact number so we may connect you with our Fraud Teams to assist. https://t.co/YmCt2JeH7f",Nedbank,1,0,0,nedbank,hi nothando we are saddened to hear about this experience kindly send us a direct message with your id and contact number so we may connect you with our fraud teams to assist,negative,non-hate,non-offensive,business_&_entrepreneurs
2018-01-17 12:46:22+00:00,953609440925712384,"@StandardBankZA No, I believe shyft is for forex, Im inquiring about the auto share invest where one trades shares. It is present in the old standard bank internet banking but not in the new one.",katashayam,1,0,0,standard_bank,no i believe shyft is for forex im inquiring about the auto share invest where one trades shares it is present in the old standard bank internet banking but not in the new one,neutral,non-hate,non-offensive,business_&_entrepreneurs
2014-04-09 16:50:42+00:00,453938062582886400,To day Kaizer Chiefs Win 2-0 at FNB Stadium Rise Khosi Rise,MzohOctavious,0,0,0,fnb,to day kaizer chiefs win at fnb stadium rise khosi rise,positive,non-hate,non-offensive,sports_&_gaming
2018-09-26 20:36:25+00:00,1045049475964817413,"Brands now are talking about AFRICANISM (ABSA, OLD-MUTUAL etc), do we really think as a nation we understand this or its just a form of buying face?",steveomeiza_,1,0,0,absa,brands now are talking about africanism absa oldmutual etc do we really think as a nation we understand this or its just a form of buying face,negative,non-hate,non-offensive,business_&_entrepreneurs
2022-09-26 07:05:08+00:00,1574293978954235904,"@Nedbank I need assistance with my credit card delivery, @DSV_ZA said they need your approval for delivery, however it’s been almost 2 weeks now.",Dalyne29,1,0,0,nedbank,i need assistance with my credit card delivery said they need your approval for delivery however its been almost weeks now,negative,non-hate,non-offensive,business_&_entrepreneurs
2018-02-17 15:30:52+00:00,964884862283976705,"I could win R3000 from @Absa cause I chose to get Higher #Education info during #Budget2018. Want to win? Opt-in.
card://964078450159050754",Abuti_M_Vee_Dot,0,0,0,absa,i could win r from cause i chose to get higher info during want to win optin card,neutral,non-hate,non-offensive,business_&_entrepreneurs
2018-06-28 17:16:43+00:00,1012384312031891456,@FNBSA Still the greatest bank @FNBSA  🙌🏾🙌🏾,_matshepoz,0,0,0,fnb,still the greatest bank,positive,non-hate,non-offensive,business_&_entrepreneurs
2020-08-27 15:54:13+00:00,1299012352067723269,"@SilumaKhanya The ATM ""swallows"" your card and it gets cancelled, that's what happened to me at an FNB ATM I don't don't know about other banks though",KeorapetseMoek3,1,0,0,fnb,the atm swallows your card and it gets cancelled that what happened to me at an fnb atm i dont dont know about other banks though,negative,non-hate,non-offensive,business_&_entrepreneurs
2019-09-04 15:04:10+00:00,1169264899442323456,Let me withdraw my coins from fnb tata,BrodieXLXL,1,0,0,fnb,let me withdraw my coins from fnb tata,neutral,non-hate,non-offensive,sports_&_gaming
2022-03-07 07:08:41+00:00,1500730137880444931,"@CapricornFM @AbsaSouthAfrica #AbsaStudent 
The truths about studying is that it can be tedious. You need to set up a game plan or schedule to ensure that u give urself minor breaks so u don't loose focus. 
I've studied like a robot thinking I will remember..LIES! I fumbled I got confused and failed.",MarHen2511,0,0,2,absa,the truths about studying is that it can be tedious you need to set up a game plan or schedule to ensure that u give urself minor breaks so u dont loose focus ive studied like a robot thinking i will rememberlies i fumbled i got confused and failed,negative,non-hate,non-offensive,daily_life
2020-10-02 21:17:35+00:00,1312139691899068416,Standard Bank.,SbucieDlamini,1,1,1,standard_bank,standard bank,neutral,non-hate,non-offensive,business_&_entrepreneurs
2017-07-25 14:39:28+00:00,889857637449433088,"@wtfiwonder Hi there, please give is more information regarding the challenges you are experiencing.",AbsaSouthAfrica,2,0,1,absa,hi there please give is more information regarding the challenges you are experiencing,neutral,non-hate,non-offensive,daily_life
2022-04-20 09:00:17+00:00,1516703288573538309,@AbsaSouthAfrica R30 MTN airtime #ICanWithAbsa #WeDoMoreWednesdays #WhatAreWeDoingToday @AbsaSouthAfrica,ty_shay_,0,0,0,absa,r mtn airtime,neutral,non-hate,non-offensive,pop_culture
2019-11-29 08:33:48+00:00,1200332018594275328,@FNBSA That’s all I need #BlackFridayMe 😭. Please. Money for a laptop 😭,Mtho_Theshyguy,0,0,0,fnb,thats all i need please money for a laptop,neutral,non-hate,non-offensive,science_&_technology
2014-08-15 11:46:10+00:00,500247071153471489,@wjoubert372 We give all our thanks to you for sticking with us no matter what. Looking forward to making things happen with you. :),Nedbank,0,1,0,nedbank,we give all our thanks to you for sticking with us no matter what looking forward to making things happen with you,positive,non-hate,non-offensive,daily_life
2021-11-19 13:49:40+00:00,1461693156743856131,"https://t.co/K6mZXGA3w3
An experienced banker, the current Managing Director of Absa Bank Ghana (formerly Barclays Bank Ghana) is the second woman to hold this position in the 26-year history of the exchange.",PatReport,0,2,3,absa,an experienced banker the current managing director of absa bank ghana formerly barclays bank ghana is the second woman to hold this position in the year history of the exchange,neutral,non-hate,non-offensive,business_&_entrepreneurs
2021-02-12 06:24:41+00:00,1360112571395825664,@Snezo_Ntaka Hi Snezito! I am so stoked to know that you're keen on joining the FNB Family 😃. Please DM me which bank account you'd like to open so that I can help. RB https://t.co/wxz8rlCo6a,Rb__sa,0,0,0,fnb,hi snezito i am so stoked to know that youre keen on joining the fnb family please dm me which bank account youd like to open so that i can help rb,positive,non-hate,non-offensive,sports_&_gaming
2014-02-12 17:10:11+00:00,433649246001451008,Backstage at the SARU Rugby Awards with some of SA's heroes. These guys are huge! #SARugbyAwards @bokrugby http://t.co/IsJepnMVgf,AbsaSouthAfrica,0,0,0,absa,backstage at the saru rugby awards with some of sa heroes these guys are huge,positive,non-hate,non-offensive,sports_&_gaming
2021-09-15 15:28:20+00:00,1438162776564842506,Sbwl FNB E-wallet ye R200... just for me to register at CIPC 😪😪😪 cos wow..it's tough...might not have resources to start off my dream..but registering would be nice then God will provide after. https://t.co/7uc5cmSrVE,LotCalvin,0,0,1,fnb,sbwl fnb ewallet ye r just for me to register at cipc cos wowit toughmight not have resources to start off my dreambut registering would be nice then god will provide after,positive,non-hate,non-offensive,sports_&_gaming
2021-09-15 07:36:59+00:00,1438044156618854401,@HaridasJayandra We have advised our teams that are addressing this matter to urgently establish contact :) Please accept our sincerest apologies for the delays. https://t.co/YmCt2JeH7f,Nedbank,0,0,0,nedbank,we have advised our teams that are addressing this matter to urgently establish contact please accept our sincerest apologies for the delays,neutral,non-hate,non-offensive,business_&_entrepreneurs
2015-04-24 10:07:15+00:00,591543917931266048,"@MichAtagana we're very sorry you feel this way. Tell us what happened, we'd like for you to stay.",Nedbank,0,0,0,nedbank,were very sorry you feel this way tell us what happened wed like for you to stay,negative,non-hate,non-offensive,pop_culture
2022-03-19 19:20:36+00:00,1505262982548369409,"90 + 5 || #DStvPrem
𝐊𝐚𝐢𝐳𝐞𝐫 𝐂𝐡𝐢𝐞𝐟𝐬   0️⃣
𝐆𝐨𝐥𝐝𝐞𝐧 𝐀𝐫𝐫𝐨𝐰𝐬 1️⃣
Knox Mutizwa 🥅 (5)
FNB Stadium
#babizebonke https://t.co/SOtRbZQaJr",Footy_Vlog,0,0,0,fnb,knox mutizwa fnb stadium,neutral,non-hate,non-offensive,sports_&_gaming
2022-07-27 08:21:46+00:00,1552207607796039680,I get them shame ibande I queue ka Capitec,sean_ekapa,0,0,0,capitec,i get them shame ibande i queue ka capitec,neutral,non-hate,non-offensive,daily_life
2016-05-11 09:50:01+00:00,730334134980231169,Head of Enterprise &amp; Supply Chain Development KeaObaka Mahume speaking on Procurement &amp; Supply Chain #CIPS2016,AbsaSouthAfrica,0,1,2,absa,head of enterprise amp supply chain development keaobaka mahume speaking on procurement amp supply chain,neutral,non-hate,non-offensive,business_&_entrepreneurs
2021-01-05 19:05:41+00:00,1346533344125845504,"2021 South African banking fees compared: 
Capitec | Absa | Standard Bank | Nedbank | FNB

https://t.co/7RzUo8F9ex",MonwabisiKete,0,0,2,standard_bank,south african banking fees compared capitec absa standard bank nedbank fnb,neutral,non-hate,non-offensive,business_&_entrepreneurs
2022-10-02 10:51:37+00:00,1576525304423587840,"LAST WEEK IN TOWN SOME SMART GUYS BROKE INTO MY 🚘 THEY STOLE MY PHONE THEY EVEN BORROWED AIRTIME WITH MY SIM CARD N DRAW OUT MY WHOLE EWALLET @FNBSA NOW I OWE @MTNza N I’M HUNGRY AT THE SAME TIME EISH YHO

😫",iBugga_King,3,2,3,fnb,last week in town some smart guys broke into my they stole my phone they even borrowed airtime with my sim card n draw out my whole ewallet now i owe n im hungry at the same time eish yho,negative,non-hate,non-offensive,daily_life
2021-04-20 09:38:40+00:00,1384441377547857920,@Feenix_org 🙌 The excitement,Nedbank,0,2,2,nedbank,the excitement,positive,non-hate,non-offensive,daily_life
2022-12-13 13:17:57+00:00,1602654054580109312,"@AbsaSouthAfrica Will give my kids happy days at the beach and pools #ICanWithAbsa

☺️☺️☺️",LovelyMeLady,0,0,0,absa,will give my kids happy days at the beach and pools,positive,non-hate,non-offensive,daily_life
2018-02-23 06:10:42+00:00,966918218458718209,FNB decided to waive the fee for stopping unauthorised debit orders through its electronic banking channels. In addition to that they are also actively clamping down on business customers who are facilitating unauthorised collections.For full article visit https://t.co/xvp0VrSn6o https://t.co/3u1o3t5Xzj,NuPaySA,0,1,2,fnb,fnb decided to waive the fee for stopping unauthorised debit orders through its electronic banking channels in addition to that they are also actively clamping down on business customers who are facilitating unauthorised collectionsfor full article visit,neutral,non-hate,non-offensive,business_&_entrepreneurs
2019-11-25 09:23:16+00:00,1198894914005819392,@MondeRay_ Was with fnb for 17 years... moved to capitec in 2017..and I don't regret the decision....number of times I went to Bank city to shout and swear ....me right ka Capitec,joemokhele,0,0,3,capitec,was with fnb for years moved to capitec in and i dont regret the decisionnumber of times i went to bank city to shout and swear me right ka capitec,positive,non-hate,non-offensive,business_&_entrepreneurs
2018-10-18 14:27:40+00:00,1052929207871950850,WiFi at @FNBSA,SABPP1,0,0,0,fnb,wifi at,neutral,non-hate,non-offensive,daily_life
2021-03-15 16:19:22+00:00,1371496253838798855,"@Annie_Modiba Do you have a Capitec , Fnb , Nedbank account or a Luno Bitcoin wallet .. Do you know that you can earn a minimum of R50,000 per week , Ask me HOW I will show you and also share you the link for you to  start earning .. Inbox me via WhatsApp : +44 7441 457815 for more information",JamesMa03576124,0,0,0,capitec,do you have a capitec fnb nedbank account or a luno bitcoin wallet do you know that you can earn a minimum of r per week ask me how i will show you and also share you the link for you to start earning inbox me via whatsapp for more information,neutral,non-hate,non-offensive,business_&_entrepreneurs
2018-09-18 05:09:47+00:00,1041917176473636864,Access to vaccines is critical to child health! Thank you @Nedbank for campaigning to #VaxTheNation. https://t.co/GLXYDkzYgP,buttercupy,0,0,0,nedbank,access to vaccines is critical to child health thank you for campaigning to,positive,non-hate,non-offensive,science_&_technology
